Year;Day;Date;Number_1;Number_2;Number_3;Number_4;Number_5;Number_6;Bonus_Ball;Jackpot;Outcome
2005;Wednesday;20 July 2005;16;18;24;36;37;41;2;R1,088,500;Won
2005;Saturday;16 July 2005;2;13;25;34;37;45;18;R0;Won
2005;Wednesday;13 July 2005;2;8;9;13;37;49;5;R0;Won
2005;Saturday;9 July 2005;13;14;19;26;38;45;16;R1,506,632;Won
2005;Wednesday;6 July 2005;8;16;17;31;36;45;2;R0;Won
2005;Saturday;2 July 2005;11;13;14;15;38;43;22;R0;Won
2005;Wednesday;29 June 2005;9;13;15;21;28;40;38;R0;Won
2005;Saturday;25 June 2005;8;31;32;36;40;47;35;R1,686,476;Won
2005;Wednesday;22 June 2005;4;14;16;29;33;48;39;R0;Won
2005;Saturday;18 June 2005;1;4;11;13;37;39;38;R1,521,197;Won
2005;Wednesday;15 June 2005;2;17;42;46;48;49;4;R0;Won
2005;Saturday;11 June 2005;8;13;32;36;38;48;43;R0;Won
2005;Wednesday;8 June 2005;1;3;4;22;36;38;48;R0;Won
2005;Saturday;4 June 2005;11;12;14;24;28;31;35;R2,394,345;Won
2005;Wednesday;1 June 2005;11;16;18;19;23;40;36;R0;Won
2005;Saturday;28 May 2005;4;11;15;18;31;36;9;R0;Won
2005;Wednesday;25 May 2005;11;20;26;30;33;38;39;R0;Won
2005;Saturday;21 May 2005;4;6;14;15;17;25;10;R1,213,354;Won
2005;Wednesday;18 May 2005;2;23;29;37;45;48;24;R1,128,164;Won
2005;Saturday;14 May 2005;12;13;22;24;26;37;33;R0;Won
2005;Wednesday;11 May 2005;5;7;28;31;34;41;29;R0;Won
2005;Saturday;7 May 2005;13;24;31;40;42;47;8;R1,445,171;Won
2005;Wednesday;4 May 2005;4;7;8;10;29;48;3;R0;Won
2005;Saturday;30 April 2005;7;10;19;28;33;43;30;R2,343,886;Won
2005;Wednesday;27 April 2005;7;27;32;40;41;42;20;R0;Won
2005;Saturday;23 April 2005;4;9;10;17;25;32;6;R0;Won
2005;Wednesday;20 April 2005;3;8;15;17;21;22;35;R1,137,264;Won
2005;Saturday;16 April 2005;1;2;3;11;23;42;48;R0;Won
2005;Wednesday;13 April 2005;5;9;11;18;41;43;3;R0;Won
2005;Saturday;9 April 2005;11;15;20;26;35;40;2;R0;Won
2005;Wednesday;6 April 2005;7;14;16;23;38;45;10;R0;Won
2005;Saturday;2 April 2005;12;20;24;26;31;39;21;R0;Won
2005;Wednesday;30 March 2005;6;7;19;23;34;35;10;R0;Won
2005;Saturday;26 March 2005;2;7;23;24;28;47;41;R0;Won
2005;Wednesday;23 March 2005;10;17;19;26;30;49;35;R972,780;Won
2005;Saturday;19 March 2005;13;33;35;36;37;41;18;R0;Won
2005;Wednesday;16 March 2005;9;30;31;43;45;47;44;R0;Won
2005;Saturday;12 March 2005;3;7;20;21;25;33;17;R1,272,103;Won
2005;Wednesday;9 March 2005;4;12;19;21;29;40;6;R1,047,320;Won
2005;Saturday;5 March 2005;12;17;24;34;40;49;14;R2,599,348;Won
2005;Wednesday;2 March 2005;7;9;19;24;26;39;36;R0;Won
2005;Saturday;26 February 2005;2;20;23;29;30;34;26;R0;Won
2005;Wednesday;23 February 2005;7;8;9;33;35;37;1;R1,000,676;Won
2005;Saturday;19 February 2005;10;14;28;29;40;48;26;R1,337,075;Won
2005;Wednesday;16 February 2005;13;22;31;32;43;47;49;R0;Won
2005;Saturday;12 February 2005;1;15;16;36;46;47;13;R0;Won
2005;Wednesday;9 February 2005;2;8;12;15;26;39;3;R1,146,864;Won
2005;Saturday;5 February 2005;30;34;37;39;45;47;18;R0;Won
2005;Wednesday;2 February 2005;11;19;21;33;44;47;43;R1,252,383;Won
2005;Saturday;29 January 2005;2;3;17;43;47;48;4;R2,135,778;Won
2005;Wednesday;26 January 2005;5;14;16;18;35;47;13;R0;Won
2005;Saturday;22 January 2005;16;18;26;27;41;48;33;R0;Won
2005;Wednesday;19 January 2005;5;20;22;31;33;40;48;R0;Won
2005;Saturday;15 January 2005;8;13;25;29;30;48;38;R1,380,578;Won
2005;Wednesday;12 January 2005;9;12;17;18;39;44;42;R1,038,395;Won
2005;Saturday;8 January 2005;5;11;16;18;37;41;26;R0;Won
2005;Wednesday;5 January 2005;7;15;17;22;27;48;41;R0;Won
2004;Friday;31 December 2004;10;17;24;31;32;33;36;R0;Won
2004;Wednesday;29 December 2004;17;21;31;43;44;49;32;R0;Won
2004;Friday;24 December 2004;6;15;30;31;37;46;40;R1,531,036;Won
2004;Wednesday;22 December 2004;6;22;29;33;36;44;10;R1,238,312;Won
2004;Saturday;18 December 2004;6;9;23;34;47;49;5;R1,563,057;Won
2004;Wednesday;15 December 2004;5;21;22;33;43;45;1;R0;Won
2004;Saturday;11 December 2004;18;21;22;32;35;39;11;R0;Won
2004;Wednesday;8 December 2004;3;10;21;25;31;42;43;R1,100,861;Won
2004;Saturday;4 December 2004;1;14;23;26;31;32;7;R2,215,013;Won
2004;Wednesday;1 December 2004;17;22;28;31;38;41;1;R0;Won
2004;Saturday;27 November 2004;10;13;32;41;45;49;24;R0;Won
2004;Wednesday;24 November 2004;4;9;11;17;20;45;33;R988,700;Won
2004;Saturday;20 November 2004;1;23;37;42;43;47;14;R1,336,998;Won
2004;Wednesday;17 November 2004;4;8;9;18;31;45;5;R979,524;Won
2004;Saturday;13 November 2004;2;8;12;22;30;33;37;R1,219,630;Won
2004;Wednesday;10 November 2004;7;13;14;21;25;34;20;R0;Won
2004;Saturday;6 November 2004;3;17;25;30;42;46;49;R0;Won
2004;Wednesday;3 November 2004;9;15;17;30;37;41;36;R0;Won
2004;Saturday;30 October 2004;7;19;25;36;46;47;41;R0;Won
2004;Wednesday;27 October 2004;5;6;16;18;20;34;49;R0;Won
2004;Saturday;23 October 2004;1;9;18;20;46;49;37;R0;Won
2004;Wednesday;20 October 2004;7;12;16;17;18;22;47;R977,433;Won
2004;Saturday;16 October 2004;3;18;33;40;44;45;35;R0;Won
2004;Wednesday;13 October 2004;5;6;11;31;34;46;43;R1,581,922;Won
2004;Saturday;9 October 2004;12;23;25;27;30;43;31;R1,682,738;Won
2004;Wednesday;6 October 2004;7;11;27;32;35;37;29;R0;Won
2004;Saturday;2 October 2004;1;11;14;25;41;45;7;R1,587,701;Won
2004;Wednesday;29 September 2004;11;14;18;27;45;46;10;R0;Won
2004;Saturday;25 September 2004;3;5;30;35;37;46;40;R0;Won
2004;Wednesday;22 September 2004;5;13;25;28;32;34;3;R0;Won
2004;Saturday;18 September 2004;8;32;35;38;44;48;22;R1,480,757;Won
2004;Wednesday;15 September 2004;1;17;32;37;40;46;43;R1,562,064;Won
2004;Saturday;11 September 2004;5;9;15;19;42;49;30;R0;Won
2004;Wednesday;8 September 2004;5;6;16;18;32;41;44;R1,277,857;Won
2004;Saturday;4 September 2004;2;25;32;33;34;37;23;R0;Won
2004;Wednesday;1 September 2004;3;7;13;23;40;49;10;R0;Won
2004;Saturday;28 August 2004;15;30;35;38;40;43;6;R1,840,376;Won
2004;Wednesday;25 August 2004;8;14;29;31;40;42;24;R0;Won
2004;Saturday;21 August 2004;3;4;21;28;30;49;42;R0;Won
2004;Wednesday;18 August 2004;6;7;12;22;28;30;43;R1,026,643;Won
2004;Saturday;14 August 2004;8;20;21;24;43;49;29;R0;Won
2004;Wednesday;11 August 2004;4;7;31;36;47;48;44;R1,082,378;Won
2004;Saturday;7 August 2004;1;15;18;19;20;34;11;R0;Won
2004;Wednesday;4 August 2004;5;9;17;22;23;30;16;R0;Won
2004;Saturday;31 July 2004;6;8;28;36;41;48;3;R2,088,571;Won
2004;Wednesday;28 July 2004;10;12;20;38;45;47;40;R0;Won
2004;Saturday;24 July 2004;7;17;20;24;27;36;2;R1,479,740;Won
2004;Wednesday;21 July 2004;5;10;18;24;26;44;43;R0;Won
2004;Saturday;17 July 2004;5;29;30;33;34;35;49;R1,377,320;Won
2004;Wednesday;14 July 2004;2;12;18;19;22;32;43;R1,038,664;Won
2004;Saturday;10 July 2004;4;5;8;17;44;49;19;R0;Won
2004;Wednesday;7 July 2004;2;10;23;28;33;37;27;R0;Won
2004;Saturday;3 July 2004;6;9;24;37;40;41;22;R2,040,384;Won
2004;Wednesday;30 June 2004;5;7;23;24;25;49;34;R1,078,725;Won
2004;Saturday;26 June 2004;1;8;9;23;29;42;48;R0;Won
2004;Wednesday;23 June 2004;2;4;14;15;29;47;19;R0;Won
2004;Saturday;19 June 2004;13;16;32;38;41;46;24;R1,431,596;Won
2004;Wednesday;16 June 2004;1;16;24;31;38;41;43;R0;Won
2004;Saturday;12 June 2004;3;6;9;15;40;41;47;R1,364,807;Won
2004;Wednesday;9 June 2004;3;6;8;26;30;47;14;R0;Won
2004;Saturday;5 June 2004;10;14;23;26;34;43;5;R2,152,678;Won
2004;Wednesday;2 June 2004;9;16;19;41;43;49;15;R1,140,037;Won
2004;Saturday;29 May 2004;2;7;8;14;35;49;17;R1,474,536;Won
2004;Wednesday;26 May 2004;5;6;9;18;25;43;36;R0;Won
2004;Saturday;22 May 2004;14;16;29;38;41;45;36;R0;Won
2004;Wednesday;19 May 2004;6;8;11;35;45;49;28;R0;Won
2004;Saturday;15 May 2004;12;19;21;37;41;43;30;R0;Won
2004;Wednesday;12 May 2004;1;3;7;12;36;49;25;R923,866;Won
2004;Saturday;8 May 2004;3;10;13;14;18;41;15;R0;Won
2004;Wednesday;5 May 2004;29;35;36;42;44;49;12;R1,201,624;Won
2004;Saturday;1 May 2004;6;10;28;31;44;49;25;R0;Won
2004;Wednesday;28 April 2004;8;19;34;41;47;48;28;R0;Won
2004;Saturday;24 April 2004;2;7;10;12;22;47;5;R1,297,438;Won
2004;Wednesday;21 April 2004;9;31;33;34;45;46;11;R0;Won
2004;Saturday;17 April 2004;2;3;12;31;36;45;15;R0;Won
2004;Wednesday;14 April 2004;1;4;10;19;32;35;28;R0;Won
2004;Saturday;10 April 2004;5;25;29;31;40;41;36;R0;Won
2004;Wednesday;7 April 2004;16;31;34;35;37;49;25;R1,080,537;Won
2004;Saturday;3 April 2004;31;35;42;43;45;48;27;R1,923,085;Won
2004;Wednesday;31 March 2004;1;7;10;22;26;29;38;R0;Won
2004;Saturday;27 March 2004;5;8;17;19;21;42;24;R0;Won
2004;Wednesday;24 March 2004;2;8;17;28;31;42;7;R1,029,760;Won
2004;Saturday;20 March 2004;6;32;34;37;38;42;27;R0;Won
2004;Wednesday;17 March 2004;1;6;8;23;42;48;45;R0;Won
2004;Saturday;13 March 2004;1;15;16;18;32;36;13;R0;Won
2004;Wednesday;10 March 2004;9;14;29;31;37;38;16;R996,946;Won
2004;Saturday;6 March 2004;1;28;32;38;39;46;43;R2,524,745;Won
2004;Wednesday;3 March 2004;2;8;10;31;39;45;24;R0;Won
2004;Saturday;28 February 2004;16;20;24;25;29;43;13;R1,501,974;Won
2004;Wednesday;25 February 2004;3;4;7;12;13;36;47;R898,822;Won
2004;Saturday;21 February 2004;10;16;25;32;35;45;39;R1,288,036;Won
2004;Wednesday;18 February 2004;11;22;25;41;42;49;8;R0;Won
2004;Saturday;14 February 2004;2;8;17;26;41;45;9;R1,437,134;Won
2004;Wednesday;11 February 2004;4;11;24;27;29;33;21;R895,188;Won
2004;Saturday;7 February 2004;4;15;18;20;26;36;19;R0;Won
2004;Wednesday;4 February 2004;2;4;11;37;41;47;21;R1,043,708;Won
2004;Saturday;31 January 2004;20;23;28;34;38;49;31;R2,038,608;Won
2004;Wednesday;28 January 2004;6;14;15;17;18;36;44;R1,019,843;Won
2004;Saturday;24 January 2004;4;6;12;17;41;44;34;R1,375,674;Won
2004;Wednesday;21 January 2004;4;13;21;28;33;44;16;R0;Won
2004;Saturday;17 January 2004;9;11;22;36;38;42;3;R1,417,843;Won
2004;Wednesday;14 January 2004;6;13;20;22;29;48;40;R0;Won
2004;Saturday;10 January 2004;5;15;19;37;38;46;12;R1,405,840;Won
2004;Wednesday;7 January 2004;2;15;25;29;36;45;19;R0;Won
2004;Saturday;3 January 2004;13;22;29;35;40;48;33;R0;Won
2003;Wednesday;31 December 2003;14;17;21;25;40;48;7;R0;Won
2003;Saturday;27 December 2003;2;22;42;43;44;48;4;R0;Won
2003;Wednesday;24 December 2003;2;5;9;42;47;48;22;R0;Won
2003;Saturday;20 December 2003;6;11;31;36;41;49;1;R1,516,478;Won
2003;Wednesday;17 December 2003;4;6;13;14;41;44;8;R0;Won
2003;Saturday;13 December 2003;9;16;19;22;33;39;18;R0;Won
2003;Wednesday;10 December 2003;9;11;26;36;38;40;6;R1,075,382;Won
2003;Saturday;6 December 2003;11;26;28;34;42;48;29;R0;Won
2003;Wednesday;3 December 2003;4;20;22;37;41;46;16;R1,298,947;Won
2003;Saturday;29 November 2003;4;5;21;36;44;47;6;R1,259,952;Won
2003;Wednesday;26 November 2003;9;17;21;28;38;39;32;R0;Won
